Protein IDs	Gene names	Ensembl ID	TPM.T1.BR1	TPM.T1.BR2	TPM.T1.BR3	TPM.T1.BR4	TPM.T2.BR1	TPM.T2.BR2	TPM.T2.BR3	TPM.T2.BR4	TPM.MZ.BR1	TPM.MZ.BR2	TPM.MZ.BR3	TPM.MZ.BR4	TPM.FoB.BR1	TPM.FoB.BR2	TPM.FoB.BR3	TPM.FoB.BR4	Copy.number.T1.BR1	Copy.number.T1.BR2	Copy.number.T1.BR3	Copy.number.T1.BR4	Copy.number.T2.BR1	Copy.number.T2.BR2	Copy.number.T2.BR3	Copy.number.T2.BR4	Copy.number.MZ.BR1	Copy.number.MZ.BR2	Copy.number.MZ.BR3	Copy.number.MZ.BR4	Copy.number.FoB.BR1	Copy.number.FoB.BR2	Copy.number.FoB.BR3	Copy.number.FoB.BR4
Q8K0Y7	Paxx	ENSMUSG00000047617	82.910501	95.385614	100.531313	86.266794	97.896738	94.906	86.572656	99.541055	51.217313	67.667413	93.487901	54.640825	81.198061	94.485292	96.719164	96.868631	921.158	226.602	3139.04	1667.03	2237.71	5741.88	6502.62	1798.24	4051.31	5041.36	11157.4	7780.02	6758.95	5058.35	11319.5	4989.8
Q9D0B6	Pbdc1	ENSMUSG00000031226	25.823475	25.57477	30.849807	26.829025	35.076425	38.190942	45.007009	40.537237	39.287649	37.934419	53.239099	40.125326	37.653692	39.112012	43.569231	40.097128	26885.9	26266.1	51527.2	65874.8	33744.6	29533.5	69989.9	47798.7	81479.8	42645	165525	73649.7	25443.5	19831.6	91425.2	55485
Q8BSQ9	Pbrm1	ENSMUSG00000042323	68.116685	96.752779	84.472093	92.49077	86.566431	77.179086	79.362062	85.628748	84.730356	105.739427	69.80665	58.602972	89.752603	79.930666	83.471902	114.735521	10814.5	8752.77	12337.6	21560.7	9641.45	6411.21	12476.7	10150.9	11433.3	5195.15	15644.3	9761.45	5270.18	2391.72	10776	7341.42
O35984	Pbx2	ENSMUSG00000034673	14.318128	19.951252	19.306314	17.775705	17.856538	22.493787	18.444786	20.869331	12.526851	10.631421	12.894119	18.198227	16.190103	19.627206	18.387788	20.335989	1479	841.591	1746.09	4811.76	1474.71	701.177	2793.78	2942.48	2006.75	733.921	2048.73	2358.63	1841.32	181.076	3926.92	3226.11
Q3TVI8	Pbxip1	ENSMUSG00000042613	58.217847	82.757463	69.835634	77.269785	86.446962	88.853647	110.22262	96.735483	96.384042	100.945467	117.408243	92.524324	104.755449	106.370042	107.541628	97.613313	220.365	229.201	506.519	1085.9	0	87.3262	474.412	757.235	281.938	0	373.09	589.951	110.869	45.896	1257.28	918.171
Q05920	Pc	ENSMUSG00000024892	1.144428	1.824491	1.584817	1.851234	2.317973	2.246463	1.706467	1.844277	4.491382	3.992735	5.814494	3.607002	3.562309	3.01725	2.648444	2.446951	213.212	468.087	409.384	565.642	258.73	241.639	488.741	687.935	1391.52	346.811	1385.55	585.384	135.655	74.0459	225.214	395.159
Q9CZL5	Pcbd2	ENSMUSG00000021496	37.157041	43.782304	33.669038	30.886884	46.42534	48.962312	44.071764	45.267595	63.194345	67.221582	57.643358	63.529146	62.050165	59.781343	49.859369	69.116998	16382.2	12745.7	33824.5	28612.7	22619.2	24645.3	36482.1	21482.3	84222.1	49248.3	153678	75929.1	32885.2	15599.8	97926.5	59398.6
P60335	Pcbp1	ENSMUSG00000051695	255.160028	292.187341	270.539331	298.229517	336.165491	314.850275	328.35943	345.00094	274.468317	236.101404	239.945581	220.582407	330.293085	332.128503	312.175012	313.772058	165183	175958	200333	366597	199954	179825	333857	236722	344289	230976	506285	300517	195047	136941	370758	265538
Q61990	Pcbp2	ENSMUSG00000056851	26.172466	29.569738	33.641862	32.863035	46.966657	45.718465	50.330927	44.610647	42.699373	42.663999	40.145662	40.899633	42.457361	48.871435	44.294664	50.522447	100804	106247	134715	236687	123322	81647.2	184329	148428	277306	142814	373655	215932	132326	81985.4	260446	181295
Q61990-2	Pcbp2	ENSMUSG00000056851	26.172466	29.569738	33.641862	32.863035	46.966657	45.718465	50.330927	44.610647	42.699373	42.663999	40.145662	40.899633	42.457361	48.871435	44.294664	50.522447	0	177.029	0	230.341	483.88	0	447.224	0	1911.06	0	2320.74	1155.29	695.966	0	1749.05	0
P57722-2	Pcbp3	ENSMUSG00000001120	4.014991	6.897582	5.934701	7.777819	7.063407	7.26195	7.649533	5.405122	4.992931	4.54047	4.285911	4.358515	6.537999	8.676862	7.242301	6.129062	598.905	0	1354.36	2257.55	605.086	0	1100.51	2037.22	757.113	0	1141.48	1352.58	599.932	0	1651.25	1034.62
Q91ZA3	Pcca	ENSMUSG00000041650	12.824131	11.312673	13.704142	15.128786	20.233833	19.028104	19.553287	18.463102	30.126251	32.352312	33.721117	28.595676	22.852687	20.712801	23.767662	20.08106	7780.61	6837.2	8476.77	15156.4	9634.83	9403.11	12173.2	14878.6	56408.3	28764.9	76527.2	62474.8	15782.1	7844.62	33219.1	28566.9
Q99MN9	Pccb	ENSMUSG00000032527	7.575585	5.679224	7.360752	7.274178	8.172399	5.662726	7.898134	8.305181	8.011007	9.268451	9.807581	8.073444	6.395243	8.100464	4.927069	6.817862	6690.13	9273.35	8614.98	17262.1	9909.32	10649.1	15896.5	19252.4	76204.4	25193.6	72594.9	60604.4	16471.9	10039.4	30120.4	21392.6
Q8BGX1	Pced1b	ENSMUSG00000044250	14.761588	15.848662	16.488653	19.184486	14.788988	15.668737	17.522365	16.582607	20.26412	19.975162	21.04338	22.393077	14.857034	12.209939	14.892198	12.848106	655.205	0	390.854	390.486	805.891	569.84	1710.7	706.948	1908.23	828.791	1772.22	2237.65	861.482	0	1187.91	99.085
G3X9Z4	Pcf11	ENSMUSG00000041328	32.978136	36.760103	43.394567	41.260751	48.862352	48.368536	57.457727	56.470872	43.426744	43.408456	64.493333	51.600095	48.984102	45.986185	58.76024	50.030447	2308.24	1277.61	4238.73	4502.13	2253.64	2317.47	4650.65	3290.65	5273.98	1808.84	8157.28	3924.82	2656.95	1156.65	6222.25	5246.44
Q8R023	Pcgf1	ENSMUSG00000069678	19.478284	20.387889	20.220577	18.105171	18.085668	22.975814	23.044927	20.385406	19.338642	20.392992	22.445934	18.437343	22.882143	28.846698	18.643167	25.196567	1218.13	0	0	1412.49	519.931	0	0	1503.2	0	0	1121.78	893.505	444.501	0	0	595.116
Q3UK78-2	Pcgf5	ENSMUSG00000024805	18.78026	21.265302	29.172601	20.769119	22.586002	25.337204	32.044473	29.106542	21.41826	11.441535	30.725526	18.295053	20.747121	21.61918	32.012968	16.743251	0	0	439.077	0	0	0	0	0	1099.16	0	1116.28	0	0	0	0	0
Q99NA9	Pcgf6	ENSMUSG00000025050	10.172551	15.018456	12.488822	15.859205	20.779337	23.502323	23.374649	25.114532	19.196434	21.309291	28.081619	24.207628	20.559799	21.185991	25.660556	24.583019	0	0	193.147	288.483	637.202	0	1069.74	1113.01	1754.06	674.604	2801.8	1703.67	317.515	0	454.875	0
Q8BFV2	Pcid2	ENSMUSG00000038542	28.205091	39.535211	34.774847	33.843927	61.126085	41.542844	41.972135	43.56384	38.381368	33.930879	36.766309	33.870935	43.550199	51.839094	44.37076	42.441953	5089.22	10102.7	7299.85	17788.7	9572.16	9065.56	14500.3	13503.6	27461.6	11934.7	31978	20743.1	9214.41	5561.79	15811.8	12557.6
P59114	Pcif1	ENSMUSG00000039849	87.920389	103.725717	109.027986	107.526758	120.013162	122.795335	117.035974	117.113985	87.908418	94.318178	88.052881	83.060564	115.060274	133.264215	132.711832	118.051302	6365.4	2780.06	5386.28	15245	5509.83	9641.34	17315.3	15329.3	25791.1	9200.51	33216.1	16965	16059.2	9425.52	28702.6	16800.3
Q8BH04	Pck2	ENSMUSG00000040618	23.752058	25.610248	28.025247	27.050203	37.153596	42.452772	38.748075	37.315527	27.985719	31.198085	28.756057	24.268133	43.977533	47.182642	46.726732	39.593317	31140.3	18975.3	38919.9	48885.8	32204	31213.2	55587.7	41435.1	80815.5	43044.2	107336	71069.3	47552.9	31990.6	107820	60203.7
Q9R0L6	Pcm1	ENSMUSG00000031592	13.720793	19.339084	16.22027	17.274593	21.973819	18.0559	20.694219	18.970237	19.215021	15.918477	18.288404	15.454748	15.32266	16.291483	19.159504	14.240888	765.569	273.777	709.535	2071.28	608.151	619.626	1272.06	1287.37	1308.94	669.233	2388.97	1228.99	348.263	139.072	1412.34	1224.36
P23506	Pcmt1	ENSMUSG00000019795	77.862093	79.616487	66.732446	91.305093	83.364084	82.605157	83.330484	89.51526	75.211641	64.845186	71.8761	83.611284	81.754915	73.999605	84.433176	78.400697	43228.2	49466.7	44963.3	87482.6	68354.3	37610.2	80879.2	68837.6	171405	52286.9	218979	130768	56724.2	36441.6	118532	95126.3
P59913	Pcmtd1	ENSMUSG00000051285	25.706449	33.627222	32.260294	33.499254	38.796678	35.470564	35.720392	34.214433	33.151552	36.433282	28.1506	35.76584	44.079473	30.540001	43.456518	36.430467	1551.17	861.771	2409.99	3504.2	1481.78	473.26	654.786	1719.4	3656.06	1012.31	4009.41	2617.67	617.277	459.915	1209.91	2268.05
Q8BHD8	Pcmtd2	ENSMUSG00000027589	44.257101	50.42753	34.699182	39.766168	51.444563	48.56664	39.573225	41.344438	27.113508	32.43617	25.516149	30.073564	47.675626	40.412485	41.050226	39.968103	0	255.815	694.515	1251.59	476.42	0	395.364	582.443	953.559	0	849.248	745.299	85.1575	0	828.856	556.08
P17918	Pcna	ENSMUSG00000027342	81.096674	89.383707	111.60174	104.346765	110.202112	101.93532	149.631067	126.901712	79.167894	85.366617	159.745355	119.830156	100.582422	98.726648	147.917795	111.582147	117387	90619	131743	240186	108189	107601	168673	110241	150458	82235.3	237845	124879	85986.4	57413.4	196078	113819
Q6P8I4	Pcnp	ENSMUSG00000071533	46.847723	48.00733	50.922094	46.015791	57.727571	48.980711	57.982427	52.517469	55.001817	52.143415	60.768354	57.208173	56.828233	54.838281	63.398176	60.609422	102252	93850.9	92335.6	176810	121262	99905.7	75685.2	97155.1	178982	113605	176960	141787	96764.6	77910	127139	174377
P48725	Pcnt	ENSMUSG00000001151	15.404791	18.498361	22.019216	21.195005	21.531463	19.365411	26.93798	24.881239	19.165683	19.984232	23.656463	17.30582	22.565996	24.628688	24.528734	22.562933	1816.57	971.756	2432.23	4319.54	2851.76	2089.5	4211.28	5388.77	3735.33	1080.59	4633.16	3727.41	3180.07	1217.85	5573.28	7607.32
Q8VI59	Pcnxl3	ENSMUSG00000054874	37.842546	46.415781	47.707929	51.439298	49.928991	54.092428	61.023775	66.370622	56.010591	62.830362	74.197771	47.276876	59.681188	62.404123	62.622629	52.475282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P63054	Pcp4	ENSMUSG00000090223	5.49441	6.082426	3.35508	7.457064	41.497442	37.230737	25.262807	35.553697	2.720525	1.542016	1.647212	2.248162	10.911883	8.340678	4.449423	15.566495	0	0	0	5103.86	9653.16	22063.7	8262.62	13283.9	3595.54	0	0	4392.07	11092.2	6961.42	6085.19	8633.41
P53808	Pctp	ENSMUSG00000020553	7.674306	9.96883	6.5293	8.661223	8.788368	11.646924	9.292305	11.37898	23.490547	24.04965	15.989241	20.728736	11.092977	13.571341	8.856178	12.707237	943.625	0	1967.09	2760	4220.59	4390.91	4816.65	4532.76	22457.4	13792.7	24260.7	13479.8	4365.82	3952.29	7112.18	5874.76
Q9CQF9	Pcyox1	ENSMUSG00000029998	16.277326	21.959629	17.225608	20.964471	20.179935	17.546922	16.01431	18.308229	23.687763	23.313741	22.546503	24.035673	16.23715	16.85045	19.415437	16.861993	7076.61	4664.16	9118.01	12378.2	11063.5	7223.1	15164.9	10444.2	27812.5	10006.5	28821.9	22746.2	7353.71	5302.09	20025.8	9089.26
Q8C7K6	Pcyox1l	ENSMUSG00000024579	5.057951	6.065104	7.888389	9.252074	8.382933	9.291658	10.713227	7.12088	10.869291	12.213824	16.155344	13.939297	5.7382	5.226396	10.038519	9.550568	1098.39	1856.5	1573.45	2259.41	1387.72	507.349	2543.81	2453.17	2507.84	714.02	2840.4	1509.9	501.558	338.185	794.997	1396.57
P49586	Pcyt1a	ENSMUSG00000005615	12.434711	14.547867	23.970773	15.978491	10.558023	15.795872	21.402206	11.94421	10.446648	11.152186	17.277055	10.203225	10.505063	9.433467	12.586295	10.206874	5908.1	7777.87	9399.66	11828	3431.84	4743.15	6962.92	4777.66	4579.15	1990.58	11913.4	4327.46	1936.29	1639.37	6235.44	2419.18
Q922E4	Pcyt2	ENSMUSG00000025137	122.474184	153.669885	152.64097	154.389352	162.853326	159.383707	184.121301	166.59501	122.838358	150.156702	157.520502	125.541643	155.09527	166.982019	165.132608	144.157068	4590.46	1944.65	4134.06	5889.9	6807.96	6132.53	11209.6	7145.43	27570.6	9930.32	21989.8	13711	7892.07	5721.09	14747.4	10709.5
Q3UHX2	Pdap1	ENSMUSG00000029623	19.272195	20.936628	20.062063	20.554863	22.861261	22.992084	26.839553	25.096138	22.412572	20.59041	21.493021	19.08377	21.572912	20.962665	24.327896	24.898527	47889.2	49367.3	47575	85316.4	48411.7	43947.7	48582.8	26050.4	96637.3	55325.7	71277	46902.7	33992.9	31316.2	45355.2	22215.2
Q8VE70	Pdcd10	ENSMUSG00000027835	54.411993	67.959558	59.968099	58.303865	71.856508	73.967256	64.048273	72.690584	63.411905	65.359201	61.605669	78.611459	79.525255	71.042215	74.385072	76.862039	69253.9	60828.4	73650.8	131297	63937.2	91062.5	104850	111762	166509	51670.4	153202	115158	111790	57585	183532	136104
Q6NS46	Pdcd11	ENSMUSG00000025047	10.403299	14.273857	13.380826	13.884793	18.127367	17.168033	19.236135	18.33019	20.303773	22.293577	19.868791	18.815527	21.760568	18.841392	19.778082	19.083248	3874.32	3297.29	4568.28	10912.7	8308.26	7701.24	13257.4	12721.7	33000.2	17716.8	52710.9	34415.3	9930.14	5014.16	20219.5	17884.3
P46718	Pdcd2	ENSMUSG00000014771	25.707395	27.862691	35.125833	26.067611	39.329519	23.501857	30.215433	33.499643	37.180212	36.344202	37.907224	23.343092	36.095453	27.291284	26.933998	33.608202	1454.44	1379.81	1803.24	2784.77	2539.22	2771.7	4383.64	1764.55	3053.48	2109.45	5972.21	1962.73	1670.93	0	3578.46	1599.91
Q8C5N5	Pdcd2l	ENSMUSG00000002635	74.995447	82.120042	82.690675	77.694383	77.802057	77.435999	81.530435	80.628435	133.679529	148.818567	127.547456	142.290674	79.89187	79.912981	74.175462	77.960748	0	0	197.399	349.485	0	0	0	398.524	0	154.208	1205.4	369.979	0	0	474.95	768.727
Q61823	Pdcd4	ENSMUSG00000024975	69.448877	89.65864	96.006593	88.478059	80.706834	90.309328	107.62874	99.990335	152.268915	165.789423	153.609689	188.053247	61.33259	58.95463	75.19227	92.217928	55649.2	51831.3	68302.7	91332.6	77661	69951.9	80362	73843.9	313368	155456	361743	266128	58104.6	38651.5	95648	90533.4
P56812	Pdcd5	ENSMUSG00000030417	62.138902	68.012041	75.28692	65.067499	80.638116	73.225008	84.774133	82.119196	65.262766	69.183229	70.26349	71.566698	72.058199	77.231798	64.351991	86.585497	53710.4	52973.6	39073.3	101558	50668.9	59058.6	70040.1	46481	187204	80980.1	217454	144166	39478.8	37924	79402.9	97121.5
P12815	Pdcd6	ENSMUSG00000021576	71.329729	86.469308	83.46834	75.158258	94.264345	99.695146	101.806085	93.622858	105.96483	104.356271	109.633363	108.8397	106.087701	122.402902	113.465379	112.775735	22337.1	21027.6	14090.5	31326.5	38005.5	31642.3	42951.1	27514.2	202226	88154.9	184026	110718	27075.6	40548.1	89813.7	58736.1
Q9WU78	Pdcd6ip	ENSMUSG00000032504	48.817487	58.558092	55.171507	55.97352	60.155672	66.533556	69.17341	66.271768	70.397676	65.255708	70.904375	65.915285	69.105157	65.276407	67.290483	68.037172	37037.4	31598.7	54137	84346.7	41717.3	36250.1	65097.4	54263.1	116804	64351.9	147724	95938.3	47394.3	29397.3	85022.2	65440
Q9WU78-3	Pdcd6ip	ENSMUSG00000032504	48.817487	58.558092	55.171507	55.97352	60.155672	66.533556	69.17341	66.271768	70.397676	65.255708	70.904375	65.915285	69.105157	65.276407	67.290483	68.037172	0	0	0	0	0	0	0	0	0	0	0	0	41.0337	0	0	0
Q9WTY1	Pdcd7	ENSMUSG00000041837	26.394153	27.849733	28.598327	33.966348	33.424242	36.093557	35.054121	39.141317	33.437101	31.900709	32.249784	28.30797	35.728296	39.907373	42.845682	37.749666	325.265	0	302.523	522.375	741.166	178.272	275.001	1286.11	601.355	231.289	537.402	517.31	697.367	0	404.389	572.61
Q9DBX2	Pdcl	ENSMUSG00000009030	34.893499	35.140363	32.325174	32.439077	38.379083	38.926302	35.06516	36.733389	28.193058	31.030761	25.268011	31.595419	37.279451	34.105733	36.82094	35.458292	2120.07	1383.13	3568.23	4222.93	2942.58	930.786	2605.92	1962.33	4935.73	645.642	5246.07	4235.98	1036.23	556.912	4258.64	2864.66
Q8BVF2	Pdcl3	ENSMUSG00000026078	13.115852	16.77079	11.14818	11.647823	20.798694	13.647994	18.167591	15.815809	16.899461	16.529132	14.189501	21.02527	14.335747	21.736953	17.330722	15.74043	8579.68	7240.2	20358.5	22951.1	19932	19347.1	16297.9	16511.5	45753.3	25623.6	55126	28669.3	12694.8	5129.63	29476	14255.1
Q8BFQ8	Pddc1	ENSMUSG00000051007	42.8169	52.475854	43.157346	45.950021	52.867708	56.447977	50.400442	52.571085	46.707803	52.847005	45.634924	49.050733	51.809396	62.855371	53.890604	52.35391	14006.4	13986.2	28409.3	46856.5	26073	30618.3	32004	42248.5	66400	39487.3	94090.6	71143.1	30797.9	14025.2	59855.9	41029.1
Q3TIU4	Pde12	ENSMUSG00000043702	9.837753	10.804321	11.89575	10.155688	12.5729	13.641219	14.954192	12.83681	11.038249	11.092184	13.731858	9.781827	14.779416	13.827059	15.134535	11.702372	14559.5	9745.7	14447.5	23767.3	11929.8	11950.1	21760.9	18602	36907.4	21461.8	46072.4	32498.9	14413.6	9159.74	33800.9	19672.6
Q922S4-2	Pde2a	ENSMUSG00000110195	57.994234	89.685434	77.721887	81.506319	77.810854	54.227872	53.530786	99.653581	0.588934	0.279916	0.373512	0.333147	36.438715	64.08531	52.126306	33.801023	10127.5	8606.93	16346.2	20584.6	8425.06	7668.25	17722.4	9175.43	0	0	0	0	4411.14	2833.25	10551.9	5859.26
Q61409	Pde3b	ENSMUSG00000030671	13.596723	16.333004	14.570245	16.040763	18.47422	17.151933	16.766325	17.437481	28.051681	29.805469	29.003326	29.140562	15.114036	11.275392	21.62632	13.829089	0	0	79.1228	65.3636	0	35.5567	73.8874	140.463	252.487	0	825.462	401.197	0	0	0	450.373
Q3UEI1-2	Pde4c	ENSMUSG00000031842	23.599683	28.926677	27.418258	34.599134	4.377676	4.623993	4.173237	3.482933	0.327646	0.268797	0.567982	0.353982	2.113546	2.923557	1.803656	1.506331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O55057	Pde6d	ENSMUSG00000026239	32.573766	40.876047	40.413984	36.308469	41.506555	46.64427	40.572305	42.800031	47.388986	42.094949	36.496385	36.414854	36.044656	40.328207	42.646116	39.661279	2107.89	4408.6	4730.17	13484	0	2303.26	6495.63	8033.96	19244	3145.77	20997	13295.5	1830.92	3812.78	12228.5	8620.4
O88502	Pde8a	ENSMUSG00000025584	1.044452	1.275564	1.920495	1.892601	1.777581	2.334923	2.243066	1.845084	23.593235	20.971624	24.065139	21.955242	4.024587	3.430392	4.614802	3.009228	0	0	0	0	0	0	0	0	165.29	144.844	219.757	67.7963	0	0	0	0
S4R2K0	Pdf	ENSMUSG00000078931	8.118454	6.921319	6.673463	7.588877	6.656688	6.845067	11.238204	7.418387	11.965172	9.252262	11.048874	9.877776	7.902883	10.344691	9.439399	10.043187	0	0	503.721	1287.65	0	398.272	0	1158	1262.26	795.836	6995.57	6465.93	5326.17	1870.58	1522.79	1969.36
P35486	Pdha1	ENSMUSG00000031299	49.377386	68.937502	59.069563	58.04688	73.646051	67.457933	68.454973	65.855386	66.240762	68.710291	61.955556	65.98546	69.607042	62.175592	65.608698	64.343454	36436.6	40813	41770.2	73858.7	66308	58379.7	91378.6	74563	195628	84291.8	219160	179356	69088.7	36789.2	134045	128186
Q9D051	Pdhb	ENSMUSG00000021748	149.526636	172.103967	166.782266	176.706155	152.780847	161.90484	178.177698	166.319131	138.537592	133.944864	178.129526	158.432855	158.297418	154.64689	162.924371	148.398813	64032.4	58064.7	77219.1	120017	77553.6	84847.1	124701	92498	227594	139494	249050	208438	85069.6	61362.3	143907	124734
Q8BKZ9	Pdhx	ENSMUSG00000010914	15.853121	20.397295	17.736488	19.807071	19.42003	22.591896	19.504736	21.374706	24.205213	23.229087	19.644985	20.319196	18.318424	18.888795	18.990699	17.358526	6303.69	4454.97	7723.31	12238.7	6911.15	5822.39	10211.3	8875.32	21956.8	8790.76	29089.5	21529.3	4779.72	4262.39	14334.1	12565.1
P27773	Pdia3	ENSMUSG00000027248	209.989435	240.976205	204.928201	222.730875	229.474725	261.281244	230.566431	228.039957	357.408319	383.194025	289.386957	330.301324	262.253046	287.194971	262.332788	246.303812	388710	295654	429969	657449	351706	403264	480771	433863	826514	491582	1176370	796358	456159	270479	809666	573279
P08003	Pdia4	ENSMUSG00000025823	322.785242	302.667871	302.775262	324.215021	288.389368	284.971429	304.205927	299.8771	1330.164819	1360.549829	1281.25686	1285.927881	234.028741	212.246835	256.549799	232.886865	329092	142362	393528	545548	135776	135817	206745	179336	1170730	738065	1468040	1197750	124950	64838.1	292203	195185
Q922R8	Pdia6	ENSMUSG00000020571	239.306696	271.357599	254.553812	257.434412	257.225916	282.004907	253.643839	260.600488	264.614648	306.34054	221.829599	220.793619	283.209406	309.548364	281.03277	259.113184	105498	72519.5	171727	215689	87035.5	56004.6	135161	101112	170637	96771.3	216341	134054	81601.6	53670.6	149892	106730
Q8BFP9	Pdk1	ENSMUSG00000006494	18.019439	22.022243	21.17011	21.123607	43.795423	37.123418	37.181841	36.157064	40.396696	44.802675	43.675756	43.738283	32.332132	33.063528	30.599035	30.233682	857.498	188.82	530.284	3586.34	3464.6	2249.67	5545.69	7248.72	33186.6	13984.6	37339.8	31342.2	6589.96	3838.94	20068.5	10592.3
Q9JK42	Pdk2	ENSMUSG00000038967	13.407858	16.671156	14.196339	17.746872	13.762856	15.540074	10.796095	12.515939	18.156313	16.809078	14.514234	15.435254	16.639972	16.882307	15.040175	12.656851	1302.7	572.636	15067.1	2767.7	1107.09	1140.15	1060.54	316.076	6965.15	1354.31	7251.11	4949.19	1243.32	861.493	3232.4	1498.79
Q922H2	Pdk3	ENSMUSG00000035232	16.23233	21.44026	13.938287	23.756872	22.905641	24.94502	22.78202	25.625137	30.479536	26.952905	24.41798	26.183509	27.422945	25.94952	23.860466	23.431854	7030.1	5500.68	5435.69	18644.8	8650.37	7420.22	10802.1	13460.3	24864.2	15794	41751.6	30991.1	9707.02	6046.57	18103.8	13840.4
O70400	Pdlim1	ENSMUSG00000055044	24.503704	27.191484	34.612424	29.680908	23.922779	36.608076	31.105745	26.794492	15.951372	12.343898	12.946795	13.923227	18.726011	17.10392	20.427667	19.750627	47024.8	32682.3	57059.3	102809	42654.8	35784.1	89421.1	53445.5	52118.9	24382.1	64936.1	44393.2	26165.6	18689.7	67982.1	40020.2
Q8R1G6	Pdlim2	ENSMUSG00000022090	121.975557	159.177484	127.757356	129.047617	115.900652	111.228166	120.779825	121.78737	168.89866	150.700327	151.919229	153.525476	102.541849	113.1149	119.626489	109.30462	21024.7	12832.9	21572.9	30071.8	24824.9	19301.3	33590.1	24444.3	72530.1	35668.9	73561.7	48540.2	16617	11658.8	37607.3	26139.4
Q8CI51	Pdlim5	ENSMUSG00000028273	16.781253	20.187503	21.448177	20.821569	23.947603	22.145616	20.653562	23.128191	16.783502	22.203909	17.079086	18.162521	24.807253	23.061178	23.581888	23.780483	14125.8	8781.19	13906.4	22979.1	16251.4	15909.4	19134.4	17749.3	29908.5	14256.6	33480.7	18481.1	18985.1	9965.08	31223	21661
Q3TJD7	Pdlim7	ENSMUSG00000021493	13.285097	13.18464	19.592514	12.212383	28.028526	33.904001	31.437385	28.342685	27.797289	33.761346	34.503328	31.735654	29.142448	33.132124	42.692564	26.278879	310.377	0	303.985	1451.43	1575.82	708.611	1702.32	1774.17	3982.71	0	2927.15	1409.84	1166.19	407.83	2848.39	3655.58
Q3UV70	Pdp1	ENSMUSG00000049225	4.719416	5.355228	5.949529	4.972429	7.181351	6.400478	10.46491	5.955873	2.948658	3.337415	5.416577	3.07816	7.346151	7.313809	8.193169	9.518532	1043.32	884.945	2148.37	3043.89	3055.44	1503.43	4322.31	4643.34	6081.88	2657.45	6088.18	5304.31	5822.16	2147.59	11084	5534.04
